Date,Time,group,Latitude,Longitude,location notes,zonal point,Intertidal zone,TapePoint,quarter,Distance from point,Height,Circumference,stems,Bud 1 Live,Bud 1 Dead,Bud 2 Live,Bud 2 Dead,Bud 3 Live,Bud 3 Dead,Leaf,leaf distorted ?,% of leaf missing,number of Mines,number of Galls
30/06/2015,12:04:25 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 3,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:04:46 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 3,TRUE,,,,,,Leaf 5,,1,0,0
30/06/2015,12:05:09 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 3,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:06:03 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 1,,5,0,0
30/06/2015,12:06:19 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 2,,5,0,0
30/06/2015,12:06:42 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 3,,2,0,0
30/06/2015,12:07:01 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 4,,1,0,0
30/06/2015,12:07:32 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 5,,30,0,0
30/06/2015,12:07:39 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 4,TRUE,,,,,,Leaf 6,,40,0,0
30/06/2015,12:08:21 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:08:35 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 2,,50,0,0
30/06/2015,12:08:50 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 3,,20,0,0
30/06/2015,12:09:01 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 4,,0,0,0
30/06/2015,12:09:17 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 5,,0,0,1
30/06/2015,12:09:32 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 5,TRUE,,,,,,Leaf 6,,0,0,1
30/06/2015,12:10:52 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 1,TRUE,100,0,0
30/06/2015,12:11:14 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 2,TRUE,15,0,0
30/06/2015,12:11:35 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 3,TRUE,1,0,0
30/06/2015,12:11:48 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 4,TRUE,3,0,0
30/06/2015,12:12:08 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 5,TRUE,1,0,0
30/06/2015,12:12:18 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 6,TRUE,,,,,,Leaf 6,TRUE,1,0,0
30/06/2015,12:12:53 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:12:55 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:12:57 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:12:59 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 4,,0,0,0
30/06/2015,12:13:07 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 5,,0,0,0
30/06/2015,12:13:11 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 7,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:13:30 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:13:32 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:13:40 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 3,TRUE,30,0,0
30/06/2015,12:13:52 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 4,TRUE,40,0,0
30/06/2015,12:13:59 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 5,,0,0,1
30/06/2015,12:14:04 PM,emu,,,,Seaward,High,90,quarter 1,1.62,1,7.4,stem 8,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:19:04 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:19:09 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:19:58 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 3,TRUE,1,3,0
30/06/2015,12:20:27 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 4,TRUE,5,2,0
30/06/2015,12:20:35 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 5,,0,0,0
30/06/2015,12:20:38 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 1,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:21:09 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:21:21 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 2,,40,0,0
30/06/2015,12:21:30 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:21:42 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 4,TRUE,1,0,0
30/06/2015,12:22:17 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 5,,0,1,0
30/06/2015,12:22:24 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 2,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:23:12 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:23:15 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:23:28 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 3,,40,0,0
30/06/2015,12:23:44 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 4,TRUE,5,0,0
30/06/2015,12:24:04 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 5,TRUE,5,0,0
30/06/2015,12:24:14 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 3,TRUE,,,,,,Leaf 6,TRUE,100,0,0
30/06/2015,12:24:50 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 1,,0,0,0
30/06/2015,12:24:53 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 2,,0,0,0
30/06/2015,12:25:08 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 3,,30,0,0
30/06/2015,12:25:15 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 4,,0,0,0
30/06/2015,12:25:24 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 5,,1,0,0
30/06/2015,12:26:03 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 4,,TRUE,,,,,Leaf 6,TRUE,0,0,0
30/06/2015,12:26:56 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 5,TRUE,,,,,,Leaf 1,TRUE,0,0,0
30/06/2015,12:27:04 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 5,TRUE,,,,,,Leaf 2,,1,0,0
30/06/2015,12:27:20 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 5,TRUE,,,,,,Leaf 3,,100,0,0
30/06/2015,12:27:25 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 5,TRUE,,,,,,Leaf 4,,5,0,0
30/06/2015,12:27:37 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 5,TRUE,,,,,,Leaf 6,,1,0,0
30/06/2015,12:28:00 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 1,,5,0,0
30/06/2015,12:28:10 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 2,,5,0,0
30/06/2015,12:28:15 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 3,,1,0,0
30/06/2015,12:28:20 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 4,,1,0,0
30/06/2015,12:29:37 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 5,TRUE,50,0,0
30/06/2015,12:29:50 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 6,,TRUE,,,,,Leaf 6,,50,0,0
30/06/2015,12:30:51 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:30:54 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:30:58 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:31:01 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 4,,0,0,0
30/06/2015,12:31:18 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 5,TRUE,1,0,0
30/06/2015,12:31:30 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 7,TRUE,,,,,,Leaf 6,,1,0,0
30/06/2015,12:31:52 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 1,,0,0,0
30/06/2015,12:31:56 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 2,,0,0,0
30/06/2015,12:32:00 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 3,,0,0,0
30/06/2015,12:32:04 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 4,,0,0,
30/06/2015,12:32:19 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 5,TRUE,60,0,0
30/06/2015,12:32:29 PM,emu,,,,Seaward,High,90,quarter 2,1.7,1.2,10.5,stem 8,,TRUE,,,,,Leaf 6,TRUE,15,0,0
30/06/2015,12:36:19 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:36:22 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:36:29 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:36:37 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 4,TRUE,1,0,0
30/06/2015,12:36:40 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 5,,0,0,0
30/06/2015,12:37:12 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 1,TRUE,,,,,,Leaf 6,TRUE,30,0,0
30/06/2015,12:37:30 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:37:32 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:37:36 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 3,TRUE,1,0,0
30/06/2015,12:37:41 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 4,TRUE,15,0,0
30/06/2015,12:37:47 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 5,TRUE,3,0,0
30/06/2015,12:38:15 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 2,TRUE,,,,,,Leaf 6,TRUE,100,0,0
30/06/2015,12:38:55 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 1,TRUE,1,,9
30/06/2015,12:39:07 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 2,TRUE,1,0,12
30/06/2015,12:39:24 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 3,TRUE,1,0,0
30/06/2015,12:39:38 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 4,,0,1,0
30/06/2015,12:40:26 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 5,TRUE,100,0,0
30/06/2015,12:41:01 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,,TRUE,,,,,Leaf 6,TRUE,2,1,0
30/06/2015,12:41:35 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 1,TRUE,,0,0
30/06/2015,12:41:42 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 2,TRUE,5,0,0
30/06/2015,12:42:01 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 3,TRUE,5,0,0
30/06/2015,12:42:07 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 4,TRUE,10,0,0
30/06/2015,12:42:30 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 5,,1,0,7
30/06/2015,12:42:39 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 3,TRUE,,,,,,Leaf 6,TRUE,5,0,0
30/06/2015,12:43:56 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 1,TRUE,80,0,0
30/06/2015,12:44:03 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 2,,0,0,0
30/06/2015,12:44:14 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 3,,0,0,2
30/06/2015,12:44:31 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 4,TRUE,3,0,0
30/06/2015,12:44:37 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 5,TRUE,1,0,0
30/06/2015,12:44:59 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 4,,TRUE,,,,,Leaf 6,TRUE,30,0,0
30/06/2015,12:45:42 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:45:45 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:45:51 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 3,TRUE,1,0,1
30/06/2015,12:46:00 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 4,TRUE,40,0,1
30/06/2015,12:46:06 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 5,TRUE,1,0,0
30/06/2015,12:46:13 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 5,TRUE,,,,,,Leaf 6,,0,0,5
30/06/2015,12:46:43 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 1,TRUE,0,0,0
30/06/2015,12:46:49 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 2,TRUE,1,0,0
30/06/2015,12:46:54 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 3,TRUE,50,0,0
30/06/2015,12:47:08 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 4,TRUE,50,0,5
30/06/2015,12:47:21 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 5,TRUE,60,0,0
30/06/2015,12:47:25 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 6,,TRUE,,,,,Leaf 6,TRUE,1,0,0
30/06/2015,12:47:56 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:48:02 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 3,TRUE,100,0,0
30/06/2015,12:48:04 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:48:13 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 4,TRUE,100,0,0
30/06/2015,12:48:19 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 5,TRUE,20,0,0
30/06/2015,12:48:22 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 7,TRUE,,,,,,Leaf 6,,0,0,0
30/06/2015,12:48:45 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 1,,0,0,0
30/06/2015,12:48:47 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 2,,0,0,0
30/06/2015,12:48:49 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 3,,0,0,0
30/06/2015,12:48:54 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 4,,0,0,2
30/06/2015,12:48:59 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 5,TRUE,1,0,0
30/06/2015,12:49:03 PM,emu,,,,Seaward,High,90,quarter 3,2.7,1.8,43.3,stem 8,TRUE,,,,,,Leaf 6,TRUE,30,0,0
30/06/2015,12:52:52 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 1,TRUE,60,0,0
30/06/2015,12:53:01 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 2,TRUE,20,0,0
30/06/2015,12:53:07 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 3,,0,0,0
30/06/2015,12:53:10 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 4,,0,0,0
30/06/2015,12:53:18 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 5,TRUE,15,0,0
30/06/2015,12:53:24 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 1,,TRUE,,,,,Leaf 6,TRUE,10,0,0
30/06/2015,12:53:53 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 1,TRUE,10,0,0
30/06/2015,12:54:11 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 2,TRUE,10,0,0
30/06/2015,12:54:15 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 3,,0,0,0
30/06/2015,12:54:19 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 4,,0,0,0
30/06/2015,12:54:28 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 5,TRUE,100,0,0
30/06/2015,12:54:32 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 2,,TRUE,,,,,Leaf 6,,0,0,0
30/06/2015,12:55:15 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 1,,1,0,0
30/06/2015,12:55:24 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 2,TRUE,5,0,0
30/06/2015,12:55:27 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 3,,0,0,0
30/06/2015,12:55:29 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 4,,0,0,
30/06/2015,12:55:34 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 5,,10,0,0
30/06/2015,12:55:41 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 3,,TRUE,,,,,Leaf 6,,1,0,0
30/06/2015,12:55:58 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 4,,TRUE,,,,,Leaf 1,TRUE,5,0,0
30/06/2015,12:56:06 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 4,,TRUE,,,,,Leaf 2,TRUE,60,0,0
30/06/2015,12:56:21 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 4,,TRUE,,,,,Leaf 3,,0,3,0
30/06/2015,12:56:27 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 4,,TRUE,,,,,Leaf 4,,0,0,0
30/06/2015,12:56:32 PM,emu,,,,Seaward,High,90,quarter 4,8.7,1.65,26.4,stem 4,,TRUE,,,,,Leaf 5,,15,0,0
