"Date","Time","group","Transect","Zone","Points within Zone","distance on tape","Latitude","Longitude","quarter","species","Distance from point (m)","Height (m)","Circumference (cm)","point location note"
"5/07/2015","1:42:57 PM","grove","Seaward","40-60m","Point 2","42","","","quarter 1","Rhizophora stylosa","1","1","12",""
"5/07/2015","1:43:31 PM","grove","Seaward","40-60m","Point 2","42","","","quarter 2","Rhizophora stylosa","1","1","10",""
"5/07/2015","1:44:10 PM","grove","Seaward","40-60m","Point 2","42","","","quarter 3","Rhizophora stylosa","2.1","1.7","12",""
"5/07/2015","1:45:03 PM","grove","Seaward","40-60m","Point 2","42","","","quarter 4","Rhizophora stylosa","1","1.2","13",""
"5/07/2015","1:45:51 PM","grove","Seaward","40-60m","Point 3","44","-25.44843069","152.9875095","to next Transect point","","","","",""
"5/07/2015","1:46:31 PM","grove","Seaward","40-60m","Point 3","44","","","quarter 1","Rhizophora stylosa","1.1","1","13",""
"5/07/2015","1:47:29 PM","grove","Seaward","40-60m","Point 3","44","","","quarter 2","Avicennia marina","2.2","2","32",""
"5/07/2015","1:48:13 PM","grove","Seaward","40-60m","Point 3","44","","","quarter 3","Rhizophora stylosa","1.8","1","11",""
"5/07/2015","1:49:00 PM","grove","Seaward","40-60m","Point 3","44","","","quarter 4","Avicennia marina","0.7","1.5","14",""
"5/07/2015","1:50:51 PM","grove","Seaward","60-80m","Point 1","62","-25.44853211","152.98763315","to next Transect point","","","","",""
"5/07/2015","1:51:29 PM","grove","Seaward","60-80m","Point 1","62","","","quarter 1","Avicennia marina","1.8","1.2","23",""
"5/07/2015","1:52:19 PM","grove","Seaward","60-80m","Point 1","62","","","quarter 2","Rhizophora stylosa","1","1.4","13",""
"5/07/2015","1:52:33 PM","grove","Seaward","60-80m","Point 1","62","","","quarter 2","Rhizophora stylosa","2.6","1.1","10",""
"5/07/2015","1:53:08 PM","grove","Seaward","60-80m","Point 1","62","","","quarter 3","Rhizophora stylosa","2.8","1","10",""
"5/07/2015","1:54:10 PM","grove","Seaward","60-80m","Point 1","62","","","quarter 4","Avicennia marina","","2.7","62",""
"5/07/2015","12:55:41 PM","shoe","","","","","","","","","","","",""
"5/07/2015","12:55:55 PM","shoe","","","","","-25.44733641","152.98855676","","","","","",""
"5/07/2015","1:20:47 PM","shoe","Seaward","0-20m","Point 1","8","-25.44855032","152.98702376","","","","","",""
"5/07/2015","1:23:18 PM","shoe","Seaward","0-20m","Point 1","8","","","quarter 1","Rhizophora stylosa","3.6","2.5","23",""
"5/07/2015","1:25:45 PM","shoe","Seaward","0-20m","Point 1","8","","","quarter 2","Rhizophora stylosa","4.7","2.7","24",""
"5/07/2015","1:26:57 PM","shoe","Seaward","0-20m","Point 1","8","","","quarter 3","Rhizophora stylosa","8.4","2.1","13",""
"5/07/2015","1:28:57 PM","shoe","Seaward","0-20m","Point 1","8","","","quarter 4","Rhizophora stylosa","2.8","2.7","15.5",""
"5/07/2015","1:30:31 PM","shoe","Seaward","0-20m","Point 2","16","-25.4486342","152.98707431","to next Transect point","","","","",""
"5/07/2015","1:32:53 PM","shoe","Seaward","0-20m","Point 2","16","","","quarter 1","Rhizophora stylosa","1.6","2.4","19",""
"5/07/2015","1:34:25 PM","shoe","Seaward","0-20m","Point 2","16","","","quarter 2","Rhizophora stylosa","1.6","3.2","24",""
"5/07/2015","1:35:37 PM","shoe","Seaward","0-20m","Point 2","16","","","quarter 3","Rhizophora stylosa","2.6","2.5","13.5",""
"5/07/2015","1:37:18 PM","shoe","Seaward","0-20m","Point 2","16","","","quarter 4","Rhizophora stylosa","1.5","2.6","22",""
"5/07/2015","1:39:38 PM","shoe","Seaward","20-40m","Point 1","30","-25.44860555","152.9872023","to next Transect point","","","","",""
"5/07/2015","1:41:10 PM","shoe","Seaward","20-40m","Point 1","30","","","quarter 1","Rhizophora stylosa","1.9","2.5","17",""
"5/07/2015","1:44:26 PM","shoe","Seaward","20-40m","Point 1","30","","","quarter 2","Rhizophora stylosa","0.6","1.3","7",""
"5/07/2015","1:45:34 PM","shoe","Seaward","20-40m","Point 1","30","","","quarter 3","Aegialitis annulata","0.3","1.2","8",""
"5/07/2015","1:46:58 PM","shoe","Seaward","20-40m","Point 1","30","","","quarter 4","Aegialitis annulata","0.6","2.6","23",""
"5/07/2015","1:49:18 PM","shoe","Seaward","20-40m","Point 2","36","-25.44863019","152.98727139","to next Transect point","","","","",""
"5/07/2015","1:50:27 PM","shoe","Seaward","20-40m","Point 2","36","","","quarter 1","Aegialitis annulata","0.4","2.9","14.5",""
"5/07/2015","1:53:18 PM","shoe","Seaward","20-40m","Point 2","36","","","quarter 2","Aegialitis annulata","1.3","1.6","8",""
"5/07/2015","1:54:19 PM","shoe","Seaward","20-40m","Point 2","36","","","quarter 3","Aegialitis annulata","0.5","1.1","6",""
"5/07/2015","1:55:23 PM","shoe","Seaward","20-40m","Point 2","36","","","quarter 4","Rhizophora stylosa","1.2","2.8","21",""
"5/07/2015","1:57:52 PM","shoe","Seaward","40-60m","Point 1","46","-25.44864151","152.98730079","to next Transect point","","","","",""
"5/07/2015","1:59:33 PM","shoe","Seaward","40-60m","Point 1","46","","","quarter 1","Avicennia marina","1.8","1.5","21",""
"5/07/2015","2:02:14 PM","shoe","Seaward","40-60m","Point 1","46","","","quarter 2","Avicennia marina","1","0.8","10",""
"5/07/2015","2:02:48 PM","shoe","Seaward","40-60m","Point 1","46","","","quarter 3","Aegialitis annulata","0.8","1.5","8",""
"5/07/2015","2:03:26 PM","shoe","Seaward","40-60m","Point 1","46","","","quarter 4","Rhizophora stylosa","0.7","1.6","11",""
"5/07/2015","2:05:29 PM","shoe","Seaward","40-60m","Point 2","51.5","-25.44873367","152.98735976","to next Transect point","","","","",""
"5/07/2015","2:11:04 PM","shoe","Seaward","40-60m","Point 2","51.5","","","quarter 1","Avicennia marina","0.4","0.8","10.1",""
"5/07/2015","2:12:47 PM","shoe","Seaward","40-60m","Point 2","51.5","","","quarter 2","Avicennia marina","0.8","1.4","33",""
"5/07/2015","2:13:47 PM","shoe","Seaward","40-60m","Point 2","51.5","","","quarter 3","Avicennia marina","0.7","1.1","12",""
"5/07/2015","2:16:09 PM","shoe","Seaward","40-60m","Point 2","51.5","","","quarter 4","Avicennia marina","1.2","0.7","6.5",""
"5/07/2015","12:58:08 PM","mud","","","","","","","","","","","",""
"5/07/2015","12:58:18 PM","mud","","","","","-25.44744371","152.98852814","","","","","",""
"5/07/2015","1:19:26 PM","mud","Seaward","0-20m","Point 1","10","-25.44844728","152.98711682","","","","","",""
"5/07/2015","1:23:10 PM","mud","Seaward","0-20m","Point 1","10","","","quarter 1","Rhizophora stylosa","1.5","2.6","25",""
"5/07/2015","1:25:00 PM","mud","Seaward","0-20m","Point 1","10","","","quarter 2","Avicennia marina","2.8","4.4","25",""
"5/07/2015","1:26:05 PM","mud","Seaward","0-20m","Point 1","10","","","quarter 3","Avicennia marina","2.7","5.2","91",""
"5/07/2015","1:26:56 PM","mud","Seaward","0-20m","Point 1","10","","","quarter 4","Avicennia marina","3.1","4.5","20",""
"5/07/2015","1:27:51 PM","mud","Seaward","20-40m","Point 1","23","-25.4484794","152.98723394","to next Transect point","","","","",""
"5/07/2015","1:28:03 PM","mud","Seaward","20-40m","Point 1","23","-25.44847936","152.98723401","to next Transect point","","","","",""
"5/07/2015","1:31:01 PM","mud","Seaward","20-40m","Point 1","23","","","quarter 1","Rhizophora stylosa","1.3","3.1","24",""
"5/07/2015","1:31:25 PM","mud","Seaward","20-40m","Point 1","23","","","quarter 2","Rhizophora stylosa","1.4","2.3","11",""
"5/07/2015","1:32:02 PM","mud","Seaward","20-40m","Point 1","23","","","quarter 3","Rhizophora stylosa","1.3","1.3","8",""
"5/07/2015","1:32:54 PM","mud","Seaward","20-40m","Point 1","23","","","quarter 4","Rhizophora stylosa","2.2","1.5","10",""
"5/07/2015","1:34:07 PM","mud","Seaward","20-40m","Point 2","35","-25.44851561","152.98731992","to next Transect point","","","","",""
"5/07/2015","1:37:13 PM","mud","","","","","","","","","","","",""
"5/07/2015","1:37:25 PM","mud","","","","","-25.44852958","152.98732396","","","","","",""
"5/07/2015","1:37:43 PM","mud","Seaward","20-40m","Point 2","35","-25.44852964","152.98732395","","","","","",""
"5/07/2015","1:38:13 PM","mud","Seaward","20-40m","Point 2","35","","","quarter 1","Rhizophora stylosa","1.8","2.7","36",""
"5/07/2015","1:38:59 PM","mud","Seaward","20-40m","Point 2","35","","","quarter 2","Rhizophora stylosa","1.9","2.5","35",""
"5/07/2015","1:40:25 PM","mud","Seaward","20-40m","Point 2","35","","","quarter 3","Rhizophora stylosa","2.2","3.1","22",""
"5/07/2015","1:42:21 PM","mud","Seaward","20-40m","Point 2","35","","","quarter 4","Rhizophora stylosa","1.4","3.5","26",""
"5/07/2015","1:44:58 PM","mud","Seaward","40-60m","Point 1","45","-25.4485724","152.98740254","to next Transect point","","","","",""
"5/07/2015","1:45:36 PM","mud","Seaward","40-60m","Point 1","45","","","quarter 1","Avicennia marina","0.7","2.1","9",""
"5/07/2015","1:46:14 PM","mud","Seaward","40-60m","Point 1","45","","","quarter 2","Rhizophora stylosa","0.9","1.9","9",""
"5/07/2015","1:46:43 PM","mud","Seaward","40-60m","Point 1","45","","","quarter 3","Rhizophora stylosa","0.7","1.6","8",""
"5/07/2015","1:47:13 PM","mud","Seaward","40-60m","Point 1","45","","","quarter 4","Rhizophora stylosa","1.1","2.4","13",""
"5/07/2015","1:14:53 PM","crab","","","","","","","","","","","",""
"5/07/2015","1:15:01 PM","crab","","","","","-25.4483715","152.98728829","","","","","",""
"5/07/2015","1:15:15 PM","crab","Seaward","0-20m","Point 1","8","-25.44837169","152.98729094","","","","","",""
"5/07/2015","1:16:47 PM","crab","Seaward","0-20m","Point 1","8","","","quarter 1","Rhizophora stylosa","1.9","2.7","27",""
"5/07/2015","1:21:41 PM","crab","Seaward","0-20m","Point 1","8","","","quarter 2","Rhizophora stylosa","170","3","26",""
"5/07/2015","1:24:10 PM","crab","Seaward","0-20m","Point 1","8","","","quarter 3","Rhizophora stylosa","3.9","2","10",""
"5/07/2015","1:26:18 PM","crab","Seaward","0-20m","Point 1","8","","","quarter 4","Rhizophora stylosa","3.5","2.3","22",""
"5/07/2015","1:28:22 PM","crab","Seaward","0-20m","Point 2","16","-25.44843537","152.98716518","to next exercise","","","","",""
"5/07/2015","1:29:54 PM","crab","Seaward","0-20m","Point 2","16","","","quarter 1","Rhizophora stylosa","1.2","3.8","33",""
"5/07/2015","1:32:32 PM","crab","Seaward","0-20m","Point 2","16","","","quarter 2","Avicennia marina","1.4","4.3","51",""
"5/07/2015","1:34:56 PM","crab","Seaward","0-20m","Point 2","16","","","quarter 3","Avicennia marina","1.4","4.1","37",""
"5/07/2015","1:36:19 PM","crab","Seaward","0-20m","Point 2","16","","","quarter 4","Rhizophora stylosa","2.2","3.5","48",""
"5/07/2015","1:38:44 PM","crab","Seaward","20-40m","Point 1","26","-25.44841959","152.98719633","to next exercise","","","","",""
"5/07/2015","1:39:06 PM","crab","Seaward","20-40m","Point 1","26","","","quarter 1","Rhizophora stylosa","1.7","2","14",""
"5/07/2015","1:40:40 PM","crab","Seaward","20-40m","Point 1","26","","","quarter 2","Rhizophora stylosa","0.9","2","9",""
"5/07/2015","1:42:33 PM","crab","Seaward","20-40m","Point 1","26","","","quarter 3","Rhizophora stylosa","1.2","2.2","11",""
"5/07/2015","1:44:03 PM","crab","Seaward","20-40m","Point 1","26","","","quarter 4","Rhizophora stylosa","96","1.6","11",""
"5/07/2015","1:46:17 PM","crab","Seaward","40-60m","Point 1","41","-25.44855565","152.98735861","to next Transect point","","","","",""
"5/07/2015","1:49:59 PM","crab","Seaward","40-60m","Point 1","41","","","quarter 1","Aegialitis annulata","0.4","0.6","10",""
"5/07/2015","1:51:16 PM","crab","Seaward","40-60m","Point 1","41","","","quarter 2","Aegialitis annulata","0.6","45","9",""
"5/07/2015","1:52:57 PM","crab","Seaward","40-60m","Point 1","41","","","quarter 3","Rhizophora stylosa","0.9","1.3","10",""
"5/07/2015","1:53:58 PM","crab","Seaward","40-60m","Point 1","41","","","quarter 4","Aegialitis annulata","0.5","0.7","12",""
"5/07/2015","1:55:47 PM","crab","Seaward","40-60m","Point 2","50","-25.44857151","152.98747699","to next Transect point","","","","",""
"5/07/2015","1:59:41 PM","crab","Seaward","40-60m","Point 2","50","","","quarter 1","Aegiceras corniculatum","0.6","0.1","10",""
"5/07/2015","2:00:38 PM","crab","Seaward","40-60m","Point 2","50","","","quarter 2","Avicennia marina","1.3","1.1","7",""
"5/07/2015","2:01:42 PM","crab","Seaward","40-60m","Point 2","50","","","quarter 3","Avicennia marina","1.4","0.4","7",""
"5/07/2015","2:02:31 PM","crab","Seaward","40-60m","Point 2","50","","","quarter 4","Rhizophora stylosa","1.1","0.8","7",""
