"Date","Time","Group","Transect","Zone","Points within Zone","Distance on tape (m)","Latitude","Longitude","Quarter","Species","Distance from point (m)","Height (m)","Circumference (cm)","point location note"
"30/06/2015","12:28:55 PM","tues","Seaward","20-40m","Point 1",29,-25.44756235,152.9879202,"quarter 3","Rhizophora stylosa",1.1,1.6,8.5,NA
"30/06/2015","12:29:30 PM","tues","Seaward","20-40m","Point 1",29,-25.44759061,152.987847,"quarter 4","Rhizophora stylosa",1.5,2.2,13,NA
"30/06/2015","12:31:57 PM","tues","Seaward","20-40m","Point 2",35,-25.44759061,152.987847,"quarter 1","Rhizophora stylosa",1.4,1,6,NA
"30/06/2015","12:32:49 PM","tues","Seaward","20-40m","Point 2",35,-25.44759061,152.987847,"quarter 2","Rhizophora stylosa",2.8,2.4,20,NA
"30/06/2015","12:33:41 PM","tues","Seaward","20-40m","Point 2",35,-25.44759061,152.987847,"quarter 3","Rhizophora stylosa",2.3,2.3,17,NA
"30/06/2015","12:34:16 PM","tues","Seaward","20-40m","Point 2",35,-25.44769225,152.9878858,"quarter 4","Rhizophora stylosa",1.8,2.3,18,NA
"30/06/2015","12:36:13 PM","tues","Seaward","40-60m","Point 1",46,-25.44769225,152.9878858,"quarter 1","Rhizophora stylosa",0.8,1,4,NA
"30/06/2015","12:37:54 PM","tues","Seaward","40-60m","Point 1",46,-25.44769225,152.9878858,"quarter 2","Rhizophora stylosa",0.8,1,4.5,NA
"30/06/2015","12:39:11 PM","tues","Seaward","40-60m","Point 1",46,-25.44769225,152.9878858,"quarter 3","Rhizophora stylosa",1.6,1.5,11.5,NA
"30/06/2015","12:39:48 PM","tues","Seaward","40-60m","Point 1",46,-25.44769144,152.987951,"quarter 4","Rhizophora stylosa",1.3,1.2,7,NA
"30/06/2015","12:43:41 PM","tues","Seaward","40-60m","Point 1",51,-25.44769144,152.987951,"quarter 1","Rhizophora stylosa",0.7,0.5,2.5,NA
"30/06/2015","12:44:08 PM","tues","Seaward","40-60m","Point 1",51,-25.44769144,152.987951,"quarter 2","Rhizophora stylosa",1.2,1,3.5,NA
"30/06/2015","12:44:38 PM","tues","Seaward","40-60m","Point 1",51,-25.44769144,152.987951,"quarter 3","Rhizophora stylosa",1.4,1.5,7.5,NA
"30/06/2015","12:45:22 PM","tues","Seaward","40-60m","Point 1",51,-25.44783023,152.9880502,"quarter 4","Rhizophora stylosa",1.1,1.2,3.5,NA
"30/06/2015","12:47:45 PM","tues","Seaward","60-80m","Point 1",63,-25.44783023,152.9880502,"quarter 1","Rhizophora stylosa",0.8,0.5,4.5,NA
"30/06/2015","12:48:41 PM","tues","Seaward","60-80m","Point 1",63,-25.44783023,152.9880502,"quarter 2","Rhizophora stylosa",1.6,0.4,6.5,NA
"30/06/2015","12:49:43 PM","tues","Seaward","60-80m","Point 1",63,-25.44783023,152.9880502,"quarter 3","Avicennia marina",1.1,0.3,4.5,NA
"30/06/2015","12:50:39 PM","tues","Seaward","60-80m","Point 1",63,-25.44778822,152.9881474,"quarter 4","Avicennia marina",1.8,0.5,4.5,NA
"30/06/2015","12:53:34 PM","tues","Seaward","80-100m","Point 2",67,-25.44778822,152.9881474,"quarter 1","Avicennia marina",1.5,0.4,6,NA
"30/06/2015","12:54:55 PM","tues","Seaward","80-100m","Point 2",67,-25.44778822,152.9881474,"quarter 2","Avicennia marina",1.2,0.3,5.5,NA
"30/06/2015","12:55:19 PM","tues","Seaward","80-100m","Point 2",67,-25.44778822,152.9881474,"quarter 3","Avicennia marina",1.3,0.5,5.5,NA
"30/06/2015","12:55:52 PM","tues","Seaward","80-100m","Point 2",67,-25.44778822,152.9881474,"quarter 4","Avicennia marina",1.3,0.3,5,NA
